id,latitude,longitude
75563,52.564135,-8.790752
75561,21.878717,-159.46018
75560,21.878717,-159.46018
75559,21.878717,-159.46018
75558,21.878717,-159.46018
75557,21.878717,-159.46018
75556,21.878717,-159.46018
75545,44.696046,8.034092
75536,12.94572,80.212314
75535,12.250381,109.186737
75485,68.035668,13.347752
75468,18.766999,99.026154
75467,36.171906,-115.139963
75465,36.171906,-115.139963
75463,36.171906,-115.139963
75462,36.171906,-115.139963
75461,18.157782,-77.311223
75459,-33.713399,18.980225
75448,18.157782,-77.311223
75447,25.793349,-80.134907
75446,36.744487,24.423603
75444,-33.907585,19.117425
75443,35.550854,-121.072068
75442,18.157782,-77.311223
75438,18.157782,-77.311223
75430,21.789402,-72.269456
75428,-31.455722,27.790479
75426,27.693349,85.322318
75425,18.157782,-77.311223
75423,59.912287,10.749995
75422,32.709287,-88.584074
75416,13.172309,-59.55665
75414,13.172309,-59.55665
75413,13.172309,-59.55665
75410,13.172309,-59.55665
75409,32.709287,-88.584074
75406,13.172309,-59.55665
75398,13.172309,-59.55665
75397,13.172309,-59.55665
75395,38.906118,1.418898
75393,51.898336,-8.472784
75392,32.709287,-88.584074
75391,51.506426,-0.127183
75390,52.643986,-7.956989
75387,52.478155,-8.548036
75373,18.157782,-77.311223
75372,18.157782,-77.311223
75371,18.157782,-77.311223
75370,18.157782,-77.311223
75368,59.912287,10.749995
75366,43.529151,12.16203
75355,39.634757,-106.522298
75352,43.459561,11.135813
75350,-34.467877,-57.844974
75340,-13.224328,-72.338725
75338,12.985718,77.645082
75289,51.506426,-0.127183
75286,51.506426,-0.127183
75282,41.903044,12.495799
75277,53.185093,-8.146848
75270,45.438108,12.318166
75269,53.348069,-6.248268
75268,21.878717,-159.46018
75267,21.878717,-159.46018
75266,21.878717,-159.46018
75265,21.878717,-159.46018
75264,21.878717,-159.46018
75263,21.878717,-159.46018
75262,21.878717,-159.46018
75234,51.506426,-0.127183
75233,21.362208,-157.975022
75232,40.11993,-111.670355
75229,30.267597,-97.742973
75223,20.878157,-156.677666
75222,20.878157,-156.677666
75219,52.376285,6.685658
75217,20.630961,-156.495928
75215,20.769856,-156.24228
75195,20.791154,-156.338121
75186,20.878157,-156.677666
75184,20.878157,-156.677666
75168,41.903044,12.495799
75159,52.23824,6.836799
75152,26.714386,-80.053187
75143,34.051249,-118.254143
75140,43.529151,12.16203
75120,35.651498,-82.580911
75119,35.651498,-82.580911
75118,35.651498,-82.580911
75111,-22.575679,144.535246
75105,9.974834,-84.193854
75098,10.594969,-85.296788
75094,51.506426,-0.127183
75079,36.272484,-121.811139
75066,15.377036,109.142343
75062,39.952276,-75.162444
75060,15.377036,109.142343
75059,17.200542,-88.707071
75049,46.208345,6.142743
75045,19.598514,-155.518552
75037,41.903044,12.495799
75019,42.931205,2.976334
75018,60.323903,-1.409466
75011,60.323903,-1.409466
75010,38.906118,1.418898
75009,41.903044,12.495799
75008,13.736061,-2.117446
75007,43.185064,-84.602013
75006,38.906118,1.418898
75004,38.906118,1.418898
75003,38.906118,1.418898
75002,43.782364,11.254983
75000,30.159868,-85.660327
74999,53.185093,-8.146848
74998,38.906118,1.418898
74996,53.185093,-8.146848
74995,35.653859,-83.908037
74994,38.906118,1.418898
74987,38.906118,1.418898
74986,53.348069,-6.248268
74985,43.529151,12.16203
74978,19.598514,-155.518552
74977,53.348069,-6.248268
74976,45.438108,12.318166
74975,43.529151,12.16203
74974,38.610633,-122.868825
74973,40.749477,-73.992882
74972,38.165592,-122.906491
74970,18.157782,-77.311223
74969,18.157782,-77.311223
74968,45.438108,12.318166
74967,38.906118,1.418898
74966,18.157782,-77.311223
74965,18.157782,-77.311223
74964,41.335916,-71.906419
74963,38.906118,1.418898
74962,45.438108,12.318166
74961,18.157782,-77.311223
74960,18.157782,-77.311223
74959,18.157782,-77.311223
74957,19.598514,-155.518552
74954,18.157782,-77.311223
74953,39.446128,-123.805911
74952,18.157782,-77.311223
74951,40.714545,-74.007112
74950,18.157782,-77.311223
74949,18.157782,-77.311223
74948,40.757825,-73.8467
74944,20.877954,-156.200193
74942,18.157782,-77.311223
74941,18.157782,-77.311223
74940,41.903044,12.495799
74938,41.903044,12.495799
74937,21.27673,-157.828183
74930,41.903044,12.495799
74929,-19.385138,46.698228
74928,41.903044,12.495799
74927,41.903044,12.495799
74926,-18.912677,47.528927
74924,41.903044,12.495799
74920,36.035228,14.311142
74919,41.903044,12.495799
74917,41.903044,12.495799
74915,44.075205,-72.662684
74913,36.035228,14.311142
74908,21.459325,-157.973881
74898,21.459325,-157.973881
74892,35.68321,139.808949
74889,18.766999,99.026154
74881,35.130569,-106.780106
74859,42.358655,-71.056739
74858,51.506426,-0.127183
74856,51.506426,-0.127183
74855,51.506426,-0.127183
74849,51.506426,-0.127183
74848,51.506426,-0.127183
74847,51.506426,-0.127183
74846,51.506426,-0.127183
74845,51.506426,-0.127183
74844,51.506426,-0.127183
74843,51.506426,-0.127183
74842,29.943874,-90.025322
74841,51.506426,-0.127183
74840,51.506426,-0.127183
74835,51.506426,-0.127183
74819,18.589339,99.046087
74816,38.474788,-122.894876
74814,18.472535,-77.889541
74808,51.506426,-0.127183
74805,38.610633,-122.868825
74789,-43.94792,170.50272
74788,38.501984,-122.997958
74787,38.610633,-122.868825
74786,21.459325,-157.973881
74783,21.459325,-157.973881
74775,45.890347,-123.961823
74773,45.539267,-122.630645
74764,18.766999,99.026154
74759,-5.130823,-36.618466
74758,-18.957384,48.545668
74751,-18.912677,47.528927
74750,-5.130823,-36.618466
74749,22.125558,113.555505
74748,37.976146,23.736409
74747,41.903044,12.495799
74745,45.438108,12.318166
74742,52.376285,6.685658
74739,44.132304,9.704608
74736,43.529151,12.16203
74735,22.058039,-159.524328
74734,-18.912677,47.528927
74733,36.398259,25.436166
74732,37.454208,25.374784
74699,51.506426,-0.127183
74697,44.132304,9.704608
74696,-34.608507,-58.373488
74695,44.132304,9.704608
74694,-13.393296,-71.766642
74691,-34.608507,-58.373488
74690,41.619771,44.985968
74689,-34.608507,-58.373488
74687,-13.539074,-71.942855
74686,-13.224328,-72.338725
74676,-3.370865,36.701192
74643,24.631412,-89.293509
74637,9.911975,-84.714132
74631,8.716428,-83.505907
74629,28.130256,-15.439722
74628,19.598514,-155.518552
74618,45.539267,-122.630645
74617,42.941059,-122.132817
74615,45.539267,-122.630645
74608,36.627772,-5.998734
74589,28.290528,-16.55675
74588,28.290528,-16.55675
74587,28.290528,-16.55675
74581,36.554427,-121.924417
74580,-8.354976,115.115897
74579,36.272484,-121.811139
74571,36.89044,27.289309
74568,38.610633,-122.868825
74567,36.451153,127.86114
74565,38.337466,-123.048039
74563,38.29188,-122.457244
74562,32.080908,-81.091181
74560,44.979028,-93.264925
74559,38.403449,-122.361834
74558,62.821813,16.735398
74556,12.509208,-69.970325
74555,38.403449,-122.361834
74554,32.431189,-80.669925
74547,12.509208,-69.970325
74546,38.403449,-122.361834
74540,12.509208,-69.970325
74539,-35.704556,139.687074
74531,35.651498,-82.580911
74528,42.784838,19.248821
74520,48.186769,3.243224
74516,42.383335,14.220151
74511,29.833628,-82.677795
74509,34.883378,-84.293019
74502,15.130554,101.017826
74501,24.554433,-81.800365
74500,24.583934,-82.115629
74482,25.127589,-80.409728
74475,39.191149,-123.207067
74474,24.740418,-80.981218
74473,15.130554,101.017826
74471,15.130554,101.017826
74470,35.651498,-82.580911
74469,15.130554,101.017826
74468,51.045,-114.0572222
74467,13.753343,100.504826
74466,49.265568,-94.510062
74463,43.247047,-75.69996
74461,-6.176838,39.223913
74460,49.265568,-94.510062
74458,45.438304,12.339295
74457,45.438108,12.318166
74451,41.619771,44.985968
74450,39.290574,-76.609253
74449,45.438108,12.318166
74448,45.438108,12.318166
74446,50.395473,30.579766
74445,29.943874,-90.025322
74444,41.619771,44.985968
74443,44.40361,-95.253831
74441,47.705775,-122.089527
74439,45.438108,12.318166
74432,43.568825,12.145034
74431,43.325476,11.330702
74427,43.459561,11.135813
74424,-6.176838,39.223913
74418,30.267597,-97.742973
74417,43.568825,12.145034
74413,-2.330099,34.757453
74407,21.302736,-71.633215
74406,47.963529,-90.564652
74405,-3.033094,35.369592
74404,21.302736,-71.633215
74403,13.898624,-60.96732
74402,22.058039,-159.524328
74399,-3.033094,35.369592
74398,21.664321,-158.052331
74396,22.058039,-159.524328
74394,-34.608507,-58.373488
74393,33.903862,-80.893749
74392,-35.194853,-65.101978
74385,37.976146,23.736409
74379,-34.618014,-58.558775
74359,19.598514,-155.518552
74355,19.598514,-155.518552
74354,-13.539074,-71.942855
74353,35.539342,-79.185414
74347,29.943874,-90.025322
74346,30.966509,-91.851902
74341,38.167479,12.735038
74340,37.976146,23.736409
74339,23.940526,-102.526304
74338,34.865966,-111.763806
74337,36.422054,25.434692
74336,35.548637,-79.889415
74335,32.080908,-81.091181
74334,35.651498,-82.580911
74333,36.398259,25.436166
74332,36.398259,25.436166
74331,21.775717,-71.759213
74330,37.866415,-122.57619
74329,36.75502,-76.059196
74328,21.775717,-71.759213
74326,37.866415,-122.57619
74325,35.651498,-82.580911
74324,45.588775,-122.592943
74323,-21.226951,-159.771114
74319,35.598455,-82.553135
74318,-21.226951,-159.771114
74316,35.651498,-82.580911
74313,-21.226951,-159.771114
74312,-21.226951,-159.771114
74310,43.459561,11.135813
74309,44.620126,11.141382
74307,41.903044,12.495799
74306,35.651498,-82.580911
74305,37.976146,23.736409
74304,37.976146,23.736409
74303,35.394235,25.037628
74302,37.976146,23.736409
74300,-0.658882,73.114483
74299,-0.658882,73.114483
74298,-0.658882,73.114483
74297,-0.658882,73.114483
74296,-0.658882,73.114483
74295,-0.658882,73.114483
74294,35.651498,-82.580911
74287,53.348069,-6.248268
74286,41.903044,12.495799
74285,43.529151,12.16203
74284,41.903044,12.495799
74283,39.740009,-104.992297
74277,51.898336,-8.472784
74276,51.898336,-8.472784
74275,41.903044,12.495799
74270,40.698015,-89.631842
74269,51.917254,-8.826073
74268,53.273167,-6.153226
74266,39.115667,-77.565294
74260,53.273167,-6.153226
74253,44.057386,-121.315808
74252,45.677717,-65.364349
74251,45.922399,-88.249838
74250,-34.608507,-58.373488
74247,45.922399,-88.249838
74246,34.051249,-118.254143
74242,-34.608507,-58.373488
74237,53.185093,-8.146848
74235,52.564135,-8.790752
74233,41.492155,-71.311322
74232,44.929868,-124.017312
74229,43.782364,11.254983
74222,39.347512,22.571618
74221,21.302736,-71.633215
74219,21.302736,-71.633215
74216,43.09548,-79.055814
74215,43.09548,-79.055814
74209,38.254857,-85.766391
74193,39.49593,-98.990005
74191,31.25516,121.474693
74190,36.171906,-115.139963
74189,36.056785,-112.137209
74187,21.267897,-157.822713
74186,21.362208,-157.975022
74185,25.226004,55.169315
74184,31.25516,121.474693
74182,45.175299,-93.369777
74181,39.49593,-98.990005
74160,36.653573,137.981273
74159,34.974422,138.395396
74157,36.653573,137.981273
74156,-18.888078,-159.783376
74153,36.653573,137.981273
74151,-18.888078,-159.783376
74147,36.653573,137.981273
74137,36.149353,137.250116
74131,35.651498,-82.580911
74129,44.643116,10.934069
74128,44.798537,10.340184
74120,21.775717,-71.759213
74117,39.615514,3.1118
74115,-21.226951,-159.771114
74113,-21.226951,-159.771114
74112,-21.226951,-159.771114
74111,35.68321,139.808949
74110,46.621773,2.452032
74109,36.653573,137.981273
74107,58.03927,-9.014522
74106,-21.226951,-159.771114
74103,43.782364,11.254983
74090,12.710887,104.916856
74083,35.651498,-82.580911
74082,41.903044,12.495799
74081,43.459561,11.135813
74078,40.629595,14.482262
74077,44.504827,11.345156
74076,43.782364,11.254983
74070,35.68321,139.808949
74069,21.459325,-157.973881
74067,33.372243,-3.977893
74066,40.629595,14.482262
74065,31.270014,-7.411424
74063,41.903044,12.495799
74062,58.03927,-9.014522
74050,40.689058,-73.986271
74046,36.864106,-82.766647
74044,-5.921186,39.291879
74042,-3.60963,35.8176
74038,-1.521131,35.337406
74037,48.661772,-1.652038
74036,-2.637102,37.239364
74035,-2.087947,34.632776
74034,-2.087947,34.632776
74031,21.878717,-159.46018
74030,21.878717,-159.46018
74029,21.878717,-159.46018
74027,43.738299,7.426956
74026,43.736319,7.423309
74019,35.651498,-82.580911
74017,35.651498,-82.580911
74015,31.25516,121.474693
74013,35.651498,-82.580911
74012,31.25516,121.474693
74011,35.651498,-82.580911
74010,36.864106,-82.766647
74009,35.651498,-82.580911
74006,41.38558,2.16874
74003,-5.921186,39.291879
74002,42.148228,9.102683
74001,35.651498,-82.580911
74000,42.148228,9.102683
73999,-3.60963,35.8176
73998,35.651498,-82.580911
73997,45.922399,-88.249838
73995,35.651498,-82.580911
73991,35.651498,-82.580911
73988,44.351268,-121.177818
73985,21.878717,-159.46018
73984,21.878717,-159.46018
73983,21.878717,-159.46018
73982,21.878717,-159.46018
73981,21.878717,-159.46018
73980,21.878717,-159.46018
73979,21.878717,-159.46018
73978,21.878717,-159.46018
73977,21.878717,-159.46018
73975,18.090098,-77.965421
73974,21.878717,-159.46018
73966,41.38558,2.16874
73965,-6.135615,39.360115
73964,-2.087947,34.632776
73963,-1.616867,35.383875
73960,48.661772,-1.652038
73959,41.38558,2.16874
73958,-2.637102,37.239364
73957,-2.087947,34.632776
73956,31.25516,121.474693
73955,41.38558,2.16874
73954,38.29188,-122.457244
73948,41.38558,2.16874
73946,33.815407,-117.923689
73945,21.459325,-157.973881
73943,39.952276,-75.162444
73942,39.952276,-75.162444
73940,45.539267,-122.630645
73931,45.890347,-123.961823
73930,45.890347,-123.961823
73929,15.377036,109.142343
73927,45.890347,-123.961823
73925,45.890347,-123.961823
73923,45.539267,-122.630645
73920,45.539267,-122.630645
73919,37.976146,23.736409
73913,39.952276,-75.162444
73912,45.539267,-122.630645
73911,22.058039,-159.524328
73910,22.058039,-159.524328
73909,45.539267,-122.630645
73907,21.994769,-159.354134
73906,45.890347,-123.961823
73900,-26.169448,27.914959
73898,10.840626,104.651036
73887,8.627468,98.377058
73876,21.775717,-71.759213
73875,34.845824,118.616074
73873,31.25516,121.474693
73871,34.845824,118.616074
73870,28.99884,113.397536
73869,21.968377,-72.017891
73868,31.25516,121.474693
73867,49.644926,-125.733723
73849,52.316555,0.017005
73848,64.519883,26.283007
73846,60.323903,-1.409466
73844,64.519883,26.283007
73842,64.519883,26.283007
73841,62.821813,16.735398
73840,43.861668,5.429966
73839,67.729715,26.325138
73838,60.323903,-1.409466
73837,43.738299,7.426956
73835,43.699207,7.121475
73834,45.438108,12.318166
73832,43.848465,6.220294
73831,43.837165,6.422092
73828,15.697041,-90.356926
73827,15.697041,-90.356926
73826,20.791154,-156.338121
73817,52.573846,-7.233414
73816,52.675415,-7.279552
73815,22.058039,-159.524328
73813,22.058039,-159.524328
73812,53.324659,-6.444011
73811,40.629595,14.482262
73810,52.303539,-6.598153
73809,43.459561,11.135813
73808,43.782364,11.254983
73807,43.459561,11.135813
73801,41.903044,12.495799
73800,53.348069,-6.248268
73799,53.212307,-6.135323
73798,41.903044,12.495799
73797,44.643116,10.934069
73796,53.212307,-6.135323
73795,44.798537,10.340184
73793,44.504827,11.345156
73792,53.348069,-6.248268
73787,52.264412,-7.121871
73786,52.264412,-7.121871
73770,9.658296,-85.068697
73768,12.518352,-70.037492
73757,1.9123,73.540087
73756,33.435374,-112.026114
73755,1.9123,73.540087
73754,28.538227,-81.377384
73753,1.9123,73.540087
73752,1.9123,73.540087
73750,1.9123,73.540087
73738,43.37113,-78.230882
73737,17.496565,-88.215495
73736,17.496565,-88.215495
73735,17.496565,-88.215495
73734,17.496565,-88.215495
73733,17.496565,-88.215495
73732,17.496565,-88.215495
73731,17.496565,-88.215495
73730,17.496565,-88.215495
73729,1.9123,73.540087
73722,-13.539074,-71.942855
73721,8.531663,-80.134925
73720,8.531663,-80.134925
73719,8.531663,-80.134925
73718,34.110254,-116.453443
73713,51.908916,-0.297459
73712,8.531663,-80.134925
73708,4.717235,-74.238419
73703,-34.608507,-58.373488
73697,52.703265,-8.816605
73696,19.598514,-155.518552
73694,19.598514,-155.518552
73688,46.23659,-63.128154
73686,-7.801554,110.37228
73685,-45.031445,168.663285
73671,-43.94792,170.50272
73670,-43.94792,170.50272
73663,52.564135,-8.790752
73652,38.746494,-121.150132
73651,-33.869594,151.206953
73645,-33.869594,151.206953
73644,51.506426,-0.127183
73633,36.617946,-121.90204
73625,45.194554,-67.275326
73609,9.974834,-84.193854
73608,9.974834,-84.193854
73605,43.529151,12.16203
73594,26.720364,88.388259
73587,24.676599,-78.055486
73586,26.906903,-77.888975
73585,25.078192,-77.343841
73578,15.377036,109.142343
73576,37.51502,127.016463
73562,-33.919089,18.421985
73561,40.741484,-85.562546
73540,51.506426,-0.127183
73536,29.943874,-90.025322
73521,50.119568,-122.954075
73514,-8.354976,115.115897
73508,64.498434,-21.976466
73505,52.115482,5.297473
73503,-8.354976,115.115897
73501,-8.354976,115.115897
73498,29.128071,-8.872319
73497,29.128071,-8.872319
73496,29.128071,-8.872319
73495,29.128071,-8.872319
73491,35.366918,-120.847103
73488,34.324592,-81.888948
73487,22.058039,-159.524328
73486,22.058039,-159.524328
73482,41.903044,12.495799
73477,8.531663,-80.134925
73473,8.531663,-80.134925
73457,17.736017,-64.616842
73449,38.889818,-77.010566
73437,28.594566,-81.350704
73417,52.373085,4.893276
73413,52.373085,4.893276
73412,54.56186,-125.104049
73387,36.056785,-112.137209
73385,43.46704,11.040448
73384,45.438108,12.318166
73382,34.292963,-111.664695
73380,36.056785,-112.137209
73379,13.753343,100.504826
73378,36.056785,-112.137209
73373,17.011115,99.820498
73363,18.766999,99.026154
73362,66.075059,38.181292
73361,14.888891,103.497473
73315,-13.539074,-71.942855
73313,-20.101683,-68.146772
73309,-33.919089,18.421985
73303,-24.980665,31.484388
73301,51.451342,5.403411
73300,13.361185,103.861048
73293,37.310833,13.576544
73285,35.230697,24.845487
73283,50.119568,-122.954075
73274,19.598514,-155.518552
73253,24.676599,-78.055486
73252,24.676599,-78.055486
73251,24.676599,-78.055486
73250,24.676599,-78.055486
73249,24.676599,-78.055486
73247,24.676599,-78.055486
73246,24.676599,-78.055486
73245,24.676599,-78.055486
73244,24.676599,-78.055486
73242,24.676599,-78.055486
73218,29.943874,-90.025322
73216,29.959309,-90.065028
73215,37.310833,13.576544
73214,43.782364,11.254983
73213,19.296593,-81.381714
73211,32.51423,-87.829992
73210,18.492249,-77.653778
73208,42.352805,-71.071579
73198,42.374203,-71.10099
73197,18.333938,-64.971273
73186,41.903044,12.495799
73182,18.334024,-64.849362
73177,31.215315,-83.973147
73172,41.903044,12.495799
73160,9.974834,-84.193854
73159,41.903044,12.495799
73133,41.903044,12.495799
73131,19.598514,-155.518552
73123,19.598514,-155.518552
73121,19.598514,-155.518552
73118,25.773415,-80.193576
73115,22.058039,-159.524328
73114,42.208136,-83.355547
73087,52.058345,-9.508982
73086,51.898336,-8.472784
73085,8.531663,-80.134925
73084,8.531663,-80.134925
73082,17.011115,99.820498
73081,17.011115,99.820498
73061,39.740009,-104.992297
73039,38.001029,-100.372683
73037,-7.733766,34.871467
73036,45.140101,16.427977
73035,42.272584,-71.068372
73034,-7.733766,34.871467
73028,29.959309,-90.065028
73027,-10.244361,40.181966
73026,-10.244361,40.181966
73025,42.358655,-71.056739
73017,42.358655,-71.056739
73011,42.522396,-70.895806
73009,42.313807,-71.033509
73008,37.976146,23.736409
73007,39.347512,22.571618
73006,42.358655,-71.056739
72997,-34.608507,-58.373488
72995,42.358655,-71.056739
72993,36.398259,25.436166
72989,-34.608507,-58.373488
72987,36.398259,25.436166
72986,46.070376,-118.342376
72985,-34.81321,-58.267622
72984,46.070376,-118.342376
72981,42.358655,-71.056739
72979,42.358655,-71.056739
72978,46.621773,2.452032
72975,42.358655,-71.056739
72971,42.340544,-71.166127
72965,27.387803,-80.259207
72961,-36.843965,174.768469
72959,-36.843965,174.768469
72958,-36.843965,174.768469
72956,-36.843965,174.768469
72949,9.974834,-84.193854
72947,42.505097,1.525708
72946,24.554433,-81.800365
72939,41.98081,2.818725
72938,41.796762,1.531744
72937,41.38558,2.16874
72935,48.556469,-122.871708
72933,24.554433,-81.800365
72926,24.554433,-81.800365
72918,24.554433,-81.800365
72913,55.076814,98.859058
72911,24.554433,-81.800365
72910,48.537722,-123.08363
72907,48.654083,-122.881967
72905,30.434446,-86.584846
72904,48.707489,-122.90889
72902,42.358655,-71.056739
72899,41.38558,2.16874
72898,22.058039,-159.524328
72897,47.638025,-122.294083
72896,33.50314,-117.691474
72881,41.38558,2.16874
72878,42.505097,1.525708
72873,41.540261,1.892436
72866,41.149455,-8.610307
72860,48.563576,-122.977916
72854,45.177269,-68.080585
72853,41.38558,2.16874
72845,26.463477,-80.064353
72840,51.121536,10.400847
72837,41.796762,1.531744
72836,-43.94792,170.50272
72833,41.38558,2.16874
72814,41.903044,12.495799
72813,41.903044,12.495799
72811,41.903044,12.495799
72809,48.537722,-123.08363
72808,48.537722,-123.08363
72807,48.537722,-123.08363
72806,53.469621,8.206703
72805,48.537722,-123.08363
72799,-45.882738,170.539075
72796,-45.873489,170.50396
72791,-0.658882,73.114483
72790,-0.658882,73.114483
72789,-0.658882,73.114483
72788,-0.658882,73.114483
72787,-0.658882,73.114483
72786,-0.658882,73.114483
72785,-0.658882,73.114483
72784,-0.658882,73.114483
72783,-0.658882,73.114483
72782,-0.658882,73.114483
72779,-0.658882,73.114483
72771,53.185093,-8.146848
72738,20.827939,-156.919519
72736,20.827939,-156.919519
72723,35.48294,-83.010656
72722,43.529151,12.16203
72721,-34.673664,-58.538778
72719,35.48294,-83.010656
72718,27.221659,77.916481
72717,48.556469,-122.871708
72676,43.782364,11.254983
72664,35.05342,-83.19668
72663,35.05342,-83.19668
72662,35.719949,-81.858351
72660,35.511958,24.012237
72649,8.108083,98.306522
72648,26.675147,-80.227298
72644,15.130554,101.017826
72628,43.459561,11.135813
72626,36.625796,24.919203
72625,-20.536639,145.010662
72624,40.714545,-74.007112
72623,37.976146,23.736409
72621,38.367983,26.138495
72620,22.610262,88.310429
72619,15.377036,109.142343
72618,40.714545,-74.007112
72608,51.506426,-0.127183
72603,55.954148,-3.202763
72597,55.954148,-3.202763
72596,53.944633,-2.550578
72594,50.848375,4.349679
72593,51.506426,-0.127183
72592,35.230697,24.845487
72591,35.230697,24.845487
72590,37.976146,23.736409
72589,39.834906,-104.667107
72586,52.058345,-9.508982
72585,45.438108,12.318166
72584,43.782364,11.254983
72582,41.903044,12.495799
72581,45.438108,12.318166
72573,51.175777,-115.572735
72560,34.421319,-106.108399
72559,43.529151,12.16203
72549,39.000839,-84.630984
72537,41.38558,2.16874
72535,-24.980665,31.484388
72527,41.903044,12.495799
72526,40.529288,12.702906
72525,51.175777,-115.572735
72514,45.438108,12.318166
72498,41.38558,2.16874
72496,43.782364,11.254983
72495,41.38558,2.16874
72493,32.92022,35.068755
72462,41.38558,2.16874
72457,45.438108,12.318166
72449,45.438108,12.318166
72436,45.438108,12.318166
72435,43.782364,11.254983
72433,43.70996,10.399446
72432,45.438108,12.318166
72431,44.132304,9.704608
72430,44.132304,9.704608
72429,44.132304,9.704608
72428,44.132304,9.704608
72427,44.102017,9.820239
72418,52.373085,4.893276
72417,54.56186,-125.104049
72416,52.373085,4.893276
72414,43.70996,10.399446
72413,52.373085,4.893276
72412,47.638025,-122.294083
72411,-25.578752,134.359553
72410,35.230697,24.845487
72403,32.292516,-64.782141
72402,32.292516,-64.782141
72401,32.292516,-64.782141
72396,17.496565,-88.215495
72394,21.974888,-159.368587
72393,39.191149,-123.207067
72392,51.132435,-114.004923
72390,39.49593,-98.990005
72373,41.38558,2.16874
72366,12.542869,-81.717747
72360,43.842009,10.515337
72359,43.842009,10.515337
72358,44.102017,9.820239
72355,39.307618,-123.798913
72354,39.307618,-123.798913
72338,36.171906,-115.139963
72337,51.40998,5.455047
72336,51.40998,5.455047
72335,36.171906,-115.139963
72327,21.878717,-159.46018
72304,28.410361,-81.461107
72303,28.537204,77.271733
72300,18.079522,-63.06211
72293,34.861049,-84.318657
72292,37.765933,-122.44871
72283,32.743327,-117.24529
72282,18.214813,-63.054699
72279,-34.673664,-58.538778
72274,43.063879,-95.28026
72273,33.178719,-117.371027
72272,18.214813,-63.054699
72271,39.615514,3.1118
72270,15.130554,101.017826
72269,0.606025,37.816989
72265,25.081146,-77.321221
72264,53.185093,-8.146848
72254,35.158247,-111.113246
72246,-42.108507,171.334587
72239,-45.031445,168.663285
72238,-43.550168,172.585428
72237,40.387689,-3.557382
72236,40.387689,-3.557382
72235,40.387689,-3.557382
72229,12.509208,-69.970325
72228,-33.070893,151.646085
72227,12.574982,-70.043655
72225,39.88496,-74.281107
72224,19.598514,-155.518552
72211,21.27673,-157.828183
72204,40.387689,-3.557382
72200,38.04859,-84.500315
72199,40.387689,-3.557382
72198,26.071396,-80.144905
72187,48.002532,-121.006572
72179,50.114023,-122.981384
72178,40.387689,-3.557382
72170,40.387689,-3.557382
72169,51.04522,-114.063017
72168,50.114023,-122.981384
72167,-0.658882,73.114483
72166,-0.658882,73.114483
72165,-0.658882,73.114483
72163,41.38558,2.16874
72160,-0.658882,73.114483
72159,-0.658882,73.114483
72158,-0.658882,73.114483
72156,-0.658882,73.114483
72155,-0.658882,73.114483
72154,-0.658882,73.114483
72151,22.202848,-159.408455
72150,21.970852,-159.390183
72148,22.077055,-159.317069
72144,34.324592,-81.888948
72141,40.407043,15.001784
72140,40.651185,14.613982
72139,50.119568,-122.954075
72138,32.92022,35.068755
72136,21.974888,-159.368587
72135,21.901789,-159.587058
72134,50.119568,-122.954075
72133,40.651185,14.613982
72132,50.119568,-122.954075
72131,22.058039,-159.524328
72130,40.629595,14.482262
72121,40.623675,14.372946
72103,40.83999,14.251754
72102,40.83999,14.251754
72096,43.782364,11.254983
72095,41.903044,12.495799
72094,41.903044,12.495799
72093,41.903044,12.495799
72092,61.135281,4.718338
72091,35.084173,-106.648637
72090,40.83999,14.251754
72089,19.598514,-155.518552
72088,18.766999,99.026154
72087,37.454208,25.374784
72086,19.598514,-155.518552
72085,9.484288,99.995759
72084,19.598514,-155.518552
72083,15.130554,101.017826
72082,22.077055,-159.317069
72076,19.598514,-155.518552
72075,19.598514,-155.518552
72074,19.598514,-155.518552
72072,19.598514,-155.518552
72070,37.565964,-77.466317
72069,39.347512,22.571618
72067,21.332904,-157.922336
72066,37.976146,23.736409
72058,45.438108,12.318166
72057,47.831156,11.801482
72056,18.214813,-63.054699
72055,18.039875,-63.064033
72049,-42.711534,146.650545
72047,9.974834,-84.193854
72046,9.974834,-84.193854
72045,9.974834,-84.193854
72042,9.974834,-84.193854
72039,9.974834,-84.193854
72038,9.974834,-84.193854
72030,9.974834,-84.193854
72029,9.974834,-84.193854
72028,9.974834,-84.193854
72027,9.410534,-84.154823
72026,9.974834,-84.193854
72006,22.484373,79.714154
72003,-37.799984,144.994779
72002,-8.354976,115.115897
72000,19.598514,-155.518552
71991,9.974834,-84.193854
71972,-29.002117,25.080406
71971,15.377036,109.142343
71970,51.898336,-8.472784
71969,-33.919089,18.421985
71967,-33.919089,18.421985
71966,8.448563,98.527193
71965,51.506426,-0.127183
71956,46.684484,7.853467
71954,43.782364,11.254983
71952,17.200542,-88.707071
71951,44.102017,9.820239
71943,45.438108,10.991498
71942,43.782364,11.254983
71941,37.260654,-6.940303
71940,45.438108,10.991498
71911,37.976146,23.736409
71910,-8.504728,115.254013
71909,43.529151,12.16203
71901,60.323903,-1.409466
71900,43.782364,11.254983
71898,43.842009,10.515337
71897,43.585727,11.315242
71894,43.459561,11.135813
71891,43.842009,10.515337
71890,52.974687,-0.029114
71887,47.831156,11.801482
71886,18.039875,-63.064033
71885,47.831156,11.801482
71884,43.782364,11.254983
71883,46.817248,-67.927485
71879,39.49593,-98.990005
